translated_data
sentences,translated
HNをmuu(むぅー)とするが苗字だとかぶるんで離婚前の苗字か本名使って貰えますかw使いたくないのは解るんですが...あの、ダサい本名でどうですかw,"Can I use HN as ""muu"" because it overlaps with my last name, could you use my maiden name or real name before divorce? I understand that you don't want to use it... Uh, how about using my uncool real name?"
お誕生日の前倒しディナーどす。 (@ マヌエル四ツ谷 - Manuel Casa de Fadd) [URL],We're having an early birthday dinner. (@ Manuel Yotsuya - Manuel Casa de Fadd) [URL]
[USER] 若者よ、もし将来、戦争があって、戦地に出征することになったら、家族思いの奴とは口をきくな。友達をつくるな。それらは自分の判断を誤らせる。たとえ嫌われ者でも、自身の業務をきっちりこなす、勝つことにこだわる奴と共に行動せよ。,"[Assistant] Young people, if in the future there is a war and you are required to be deployed to a battlefield, do not talk to those who prioritize their families. Do not make friends. They will cloud your judgment. Even if they are unpopular, align yourself with those who are dedicated to fulfilling their duties and determined to win."
[USER] stargazer格好良すぎ!!  ゆったん大好きやで(*´ω｀*),[USER] Stargazer looks so cool!! I really love Yuttan (*´ω｀*)
Selena Big Fan!!!!!! #Selenator,Selena Big Fan!!!!!! #Selenator
この前大量にカルボナーラ作って、卵白が持ったいないので、クッキー作りました〜♫電子レンジでやると蒸しパンも出来ました( ´ ▽ ` )ﾉ [URL],"I made a large amount of carbonara the other day, and since I didn't want to waste the egg whites, I made cookies~ ♫ I also made steamed bread using the microwave ( ´ ▽ ` )ﾉ [URL]"
信楽の天一なう。天一芸人としては大興奮ものの、変わった店舗です。子どもの頃から色んな店舗で食い続けてるけど靴を脱いで天一入ったの初めてかも。メニューも特別メニューです✨ [URL],"Currently at Tenichi in Shigaraki. It's a unique store despite being a well-known performer of Tenichi. I've been eating at various stores since I was a child, but this is the first time I had to take off my shoes to enter Tenichi. The menu is also special ✨ [URL]"
席数が多く、パスタなどがテーブルまで届くのも早い。 プロント　大阪ビジネスパーク店 [URL] #lococom,There are plenty of seats and the delivery of pasta and other dishes to the table is quick. Pronto Osaka Business Park Branch [URL] #lococom
"春雨だったら完璧でした…RT""[USER] [USER] 美味しそう！これは泡盛でしょうね。""","If it had been a spring rain, it would have been perfect... RT ""[USER] [USER] Looks delicious! This must be awamori."""
オケわず！久々！譜読みがんばらんと、でも今日はもうねる！おやすみなさい。,"No orchestra practice today! It's been a while! I won't push myself to read sheet music, but I'm already going to bed! Goodnight."
[USER] [USER] アナウンスもなくただただ待たされてるわ(^-^;,I'm just being kept waiting with no announcement (^-^;
[USER] ていうか今エロサイト見てたからビックリした。監視されてるのか？って思ったwww,"[TRANSLATION] 

[USER] Well, actually I was just browsing through an adult site and got startled. I wondered if I'm being monitored or something, lol!"
備長炭紫芋ロール  @ Village cafe ANOU [URL],Binchotan Purple Sweet Potato Roll @ Village Cafe ANOU [URL]
平日なのになにこの混雑 (@ 上里SA (下り/新潟方面)) [URL],"It's unusual for a weekday, but what's with this congestion? (@ Uppari SA (Southbound/Niigata direction)) [URL]"
藤拓弘「成功するピアノ教室」。強み、理解、利益、存在価値、入室増、退室減、口コミ（覚えた( ´ ▽ ` )ﾉ）。７つの基本。ピアノ教室を研究室に読み替えればいい。,"Takahiro Fuji: ""Successful Piano Classroom"". Strengths, understanding, benefits, value of existence, increase in enrollment, decrease in dropout, word-of-mouth (remembered ( ´ ▽ ` )ﾉ). The seven fundamentals. Just think of the piano classroom as a study laboratory."
[USER] 機会つくって是非行ってみたいな。コブもいいけど、圧雪バーンも気持ち良さそうですもんねぇ。o(^▽^)o,"[Translated] [USER] I'd love to create an opportunity and definitely give it a try. While moguls are fun, a packed snow slope also seems enjoyable, right? o(^▽^)o"
池袋カラオケ館で、メルトだけ２０回歌ってたら、喉つった！帰ってアフタヌーンティータイム。マジ喉飴を持ち歩く声優さんは大変なんだなと思った。,"At the karaoke house in Ikebukuro, I sang ""Melt"" twenty times and ended up straining my throat! I went home and had an afternoon tea time. I realized that voice actors who carry throat lozenges with them have a tough job."
成田空港なう。早く来すぎて暇！でもざきさんに会えた！ありがとね！,"I'm at Narita Airport right now. I arrived too early, so I have some free time! But I got to meet Zaki-san! Thank you!"
やっぱ休日は混んでるね。 (@ サザコーヒー本店) [URL],"It's crowded on holidays, just as I expected. (@ Saza Coffee Main Store) [URL]"
[USER] 「ALL TOGETHER」の全対戦カードです。[URL]　#njajnoah,"[USER] Here are all the match cards for ""ALL TOGETHER"". [URL] #njajnoah"
27時間テレビって本当に面白い(//∇//) スポーツバーみたいにみんなで見ながらこの楽しさを分かち合いたいo(*⌒O⌒)ｂ,"27-hour TV is really fun (//∇//) I would like to share this enjoyment with everyone, watching it together like in a sports bar o(*⌒O⌒)ｂ"
このもじゃもじゃは、割箸の真ん中の溝を作った後の木材らしい°0° [URL],This unkempt mess appears to be the leftover wood after creating a groove in the middle of a disposable chopstick. °0° [URL]
私は今でこそゆうじという名前だが、本来は闇の力を宿した片目を持つ、楽園の処刑人である！今後私を呼ぶときは『聖なる女王、闇よりのゆうじ』と呼んでくれたまえ！ [URL]   Σ（・□・；）闇の力で性別がッ‼,"I may be called Yuuji now, but originally, I am an executioner of paradise with the power of darkness, possessing one eye. From now on, when you address me, please call me ""Sacred Queen Yuuji from the Darkness""! [URL] Σ（・□・；）My gender has been changed by the power of darkness!"
[USER] 出来たては違いますよ( ´ ▽ ` )ﾉぜひ( ´ ▽ ` )ﾉ,"[TRANSLATION] It's different when it's fresh (´▽`)ﾉ Please, by all means (´▽`)ﾉ"
関根さんがトンが解散したって言ってた。。。チャミイベレポでテンション上がってたのになんだか胸が苦しくなって涙でたょ。。,"Kanke-san said that Tong disbanded... I was getting excited from the Chammy event report, but somehow my chest started to feel tight and tears came out..."
[USER] あ(・∀・)り(・∀・)が(・∀・)と(・∀・)う！•*¨*•.¸¸♪オヤスニ☆,"[USER] Ah (・∀・) ri (・∀・) ga (・∀・) to (・∀・) u! •*¨*•.¸¸♪ Oyasuni ☆

[TRANSLATION] Goodnight ☆"
競馬場は、汚いオヤジの社交場だとおもってましたが、カップルから家族連れ、意外と爽やかでした。そして、サラブレッドは、美しかったです。,"I used to think that the racecourse was a dirty old man's gathering place, but it turned out to be unexpectedly refreshing, with couples and families present. And the thoroughbred horses were beautiful."
[USER] あんなにアフロが似合うのはMISIAとりんごちゃんだけや,[ASSISTANT] Only MISIA and Ringo-chan look good with afros like that.
[USER] ありがとう(//∀//)照 他にも色々作ったりするからまた何か作ったらアップしようかな(笑),"[USER] Thank you! (//∀//) I also make various other things, so maybe I should upload something again if I make something new (laughs)."
い〜や〜さ〜さ〜ϵ( 'Θ' )϶ め〜んそ〜れ めんそ〜れ 沖縄の空は今日も晴れてます,"Translation: 

Ee-yaa-saa-saa-ϵ( 'Θ' )϶ Menso-re menso-re! The sky in Okinawa is clear today."
[USER] まぁまぁ...慣れてきたかなってとこかなー。病院は、どう？,"[ASSISTANT] Well, well... I guess I'm getting used to it. How about the hospital?"
[USER] そうなんだ( ´ ▽ ` )ﾉ どんなのが好きなの？,[ASSISTANT] Really? (´▽` )ﾉ What kind do you like?
[USER] 沖縄のこ いたよ！ ボリビアのこは、いなかった！,[ASSISTANT] I was in Okinawa! But there was no one from Bolivia!
機内でtwitterを見ていたら東京も大変なことになっていたんですね。こういうときtwitterは本当に役立ちますね。実感しました。みなさん、怪我などしませんように。[USER],"If you were looking at Twitter on the plane, Tokyo was also in a serious situation. Twitter is really helpful in times like these. I realized it. Everyone, I hope you don't get injured or anything. [USER]"
"★拡散のお願いします！ 【犬の虐待犯 指名手配】この顔に見覚えある方は、110番へ！RT “[USER] [URL] ""RTで回ってきている犬虐待殺害の犯人こいつらか。[URL] …”","Please spread this! [Wanted: Animal Abuse Suspect] If you recognize this face, please call 110! RT ""[USER] [URL] ""These are the criminals who have been spreading around the abuse and killing of dogs. [URL] ..."""
