sentences,translated
初体験の揚げサトイモ。素材の味がしっかりしていながら塩味もありビールが進むくん (@ Cafe Stay Happy) [pic]: [URL],"First experience of fried Satoyama potatoes. The taste of the ingredients is solid, yet there is also a salty flavor that goes well with beer. (@ Cafe Stay Happy) [pic]: [URL]"
電車 (@ 東武動物公園駅 (Tobu-dobutsu-koen Sta.)) [URL],Train (@ Tobu-dobutsu-koen Station) [URL]
焼き肉～ (@ Beef Kitchen 横浜店) [URL],Yakiniku~ (@ Beef Kitchen Yokohama store) [URL]
[USER] うん。急遽wでもね、大分時間は短くなったから会はキツイ＿|￣|○,"[USER] Yeah. It's sudden, but because the time has been cut quite short, the meeting will be tough. ＿|￣|○"
うちの鳥屋さんです！よかったら遊びにきてね（笑）うまいよ！ [URL],"This is our pet shop! If you're interested, please come visit (lol). The birds here are amazing! [URL]"
Lunch !!! With mom :-) Yummmm♡  @ VOGUE'S [URL],Lunch !!! With mom :-) Yummmm♡ @ VOGUE'S [URL]
うどんなう！ @ 天理PA(下り)に画像つきタッチ！ [URL],Udon now! Touch with image at Tenri PA (Downbound)! [URL]
公園の芝生が伸びてイングリッシュガーデンみたいになってる。暑いし雨も多いから。英国じゃなくて熱帯化か。  @ アジュール舞子 [URL],"The lawn in the park has grown and it looks like an English garden. It's hot and there's been a lot of rain, so it's becoming tropical rather than like England. @ Azure Maiko [URL]"
飯伏選手、新日本プロレス神戸大会に登場! チャンピオンベルト返上して、挨拶しました。 [URL],Player Ibushi appeared at the New Japan Pro-Wrestling Kobe event! He relinquished the championship belt and gave a speech. [URL]
[USER] うちにもあるある   ソファはないけど 座椅子はあるからね～,"[Assistant] ""We have 'anecdotes' like that at my place too. We don't have a sofa, but we do have floor chairs, so it works!"""
[USER] お疲れ様ですm(__)m年始２日目からハードでした(T-T)新年会はでんでらで良いよ♪まぁ、金銭的には扇やのがありがたいが…(^^;,"[USER] Thank you for your hard work. It's been tough since the second day of the new year. Going to a New Year's gathering at a local restaurant will be fine. Well, financially, it would be better to have it at someone's home... (^^;"
イングランドカリー！ (@ 東方遊酒菜 ヌワラエリヤ) [pic]: [URL],England Curry! (@ East Asian Tapas Nuwara Eliya) [pic]: [URL]
今週のショコラボールつかみ取り擬音語第一位は、「片手でガバッと！」でした(^o^)v では、また来週～(^o^)／~~,"The top onomatopoeic sound for this week's Choco Ball grabbing game was ""grab it with one hand!"" (^o^)v Well then, see you next week~ (^o^)/~~"
お土産したみ(((o(*ﾟ▽ﾟ*)o)))アンド購入！！これって美味しいの？？ (@ 守谷SA (下り)) [pic]: [URL],Bought some souvenirs (((o(*ﾟ▽ﾟ*)o))) and made a purchase!! Is this delicious?? (@ Moriya Service Area (downward)) [pic]: [URL]
E.W.C NEW ペンダントヘッド。デザイン完了。 [URL],E.W.C NEW pendant head. Design completed. [URL]
おしゃくそん家が品川ならものの9分で行けるのに(´；ω；`) てかおしゃくそどこに住んでんの？,"Even though Oshakuso's house is in Shinagawa, it only takes about 9 minutes to get there (´；ω；`). By the way, where does Oshakuso live?"
川遊び なう (@ 安比奈親水公園) [pic]: [URL],River play now (@ Anbinakin Mizusui Park) [pic]: [URL]
てすとてすと(「・ω・)「 (@ スーパーオートバックス 外環四条畷) [URL],"Test test ( ""・ω・) "" (@ Super Autobacs Soto-Kanjo Shijonawate) [URL]"
くそぱっとの修理 (@ アップルストア 心斎橋 (Apple Store,Shitty repair (@ Apple Store Shinsaibashi)
ATSUGIの山奥のZUND BARなう。知る人ぞ知るラーメン店。 [URL],Currently at a hidden ZUND BAR in the mountains of Atsugi. A well-known ramen shop among those in the know. [URL]
博多に到着！とりあえずラーメン！  @ 博多一幸舎 デイトス店 [URL],"Arrived in Hakata! First, let's have some ramen! @ Ichiran Hakata Datetoku Store [URL]"
タンドリーチキン！ (@ paper wall cafe) [pic]: [URL],Tandoori Chicken! (@ paper wall cafe) [pic]: [URL]
上からみた山下公園  @ ホテルニューグランド (Hotel New Grand) [URL],View of Yamashita Park from above @ Hotel New Grand [URL]
本日24日、空は快晴！焼肉日和‼‼  量り売りコーナーでは、国産黒毛和牛 切り落とし焼肉！只今切りたて出ました。本日も希少部位たくさん切っています。ヒウチ、ミスジ、サーロイン、笹の葉カルビ等 美味しいお肉が100g５１２円 10kg限定販売しております‼お早めに‼,"Today, the sky is clear! It's perfect weather for grilling meat‼‼ In the meat corner, we have freshly cut domestic wagyu beef for yakiniku, sold by weight‼ We have plenty of rare cuts available today, such as hifuchi, misuji, sirloin, and sasa no ha karubi. Delicious meat is priced at 512 yen per 100g, with a limited sale of 10kg‼ Get it while supplies last‼"
"ありがとう( ^^)/お疲れ様でした！！ RT""[USER] リベル食堂のからあげはいつもおいしい(^〇^)""","Thank you! Great job!! RT ""[USER] The fried chicken at Libel Dining is always delicious (^〇^)"""
その影響…？メッチャ混んでる(~_~;)“[USER] 今日から東名の集中工事。使われる方はご注意を！渋滞でもイライラしないでゆとりもって運転してください！”,"That impact...? It's really crowded (~_~;) ""[USER], starting today there will be heavy construction on the Tomei Expressway. For those who will be using it, please be careful! Drive calmly and patiently even if there is traffic congestion!"""
[USER] 足元おぼつかない奈々ちゃん大丈夫か？笑笑笑笑 ゴッドハンドは助けてくれなかった？笑笑,[ASSISTANT] Is Nana-chan okay? She seems unsteady on her feet. Did the God Hand not come to her rescue? Hahaha.
どて焼きおいしいよ！  @ 元町Umahalo かつ丼・天ぷら専門店 [URL],Yakiniku is delicious! @ Motomachi Umahalo Tonkatsu and Tempura Specialty Shop [URL]
チャーシュー握りで晩ご飯  @ 東京ラーメン マリオン [URL],Dinner with Chashu-Nigiri @ Tokyo Ramen Marion [URL]
[USER] [USER] オッケー、２時に駅で。がっさん、よろしく。,"[USER] [USER] Okay, let's meet at the station at 2 o'clock. Gassan, nice to meet you."
そうなんです！みんなで「てとて」つなぎましょう☆hold hands “[USER] 今月から夜の顔になった「てとて」。今ならなななんとオープン価格800円でこの栄養！えいよう～！ RT [USER] 10/26(水)本日のごはん,"That's right! Let's all hold hands and connect with ""Te to te""☆. ""Te to te"" has become a new face for the night starting this month. Right now, it's available for a jaw-dropping open price of 800 yen. This nutrition for only 800 yen! Nutrition~! RT [USER] Today's dinner on 10/26 (Wed)"
20111119-_DSC5602 Blur Nozomi すれ違うnozomi.窓の向こうの風景も見えている。  [URL],20111119-_DSC5602 Blur Nozomi. Passing by Nozomi. You can also see the scenery outside the window. [URL]
福岡アビスパの応援はお祭りっう感じだ。 @ 茨城県立カシマサッカースタジアムに画像つきタッチ！ [URL],Fukuoka's support for Avispa feels like a festival. They even posted an image at the Ibaraki Kashima Soccer Stadium! [URL]
当然でしょう。 【原発３首脳更迭】 保安院「戦犯」意識も 突然の発表に驚き - MSN産経ニュース www.tarikin.net/m/m00001625970,"Of course. [Nuclear power plant leadership change] NISA recognizes the notion of ""war criminals,"" surprising announcement - MSN Sankei News www.tarikin.net/m/m00001625970"
めちゃくちゃ濃厚〜(*^^*)！ [URL] #ClassicCam,Super rich and creamy~ (*^^*)! [URL] #ClassicCam
二日続けての永盛昌。麻婆丼と半ラーメン。 (@ 中国料理 永盛昌) [URL],Eishocho for the second day in a row. Mapo Tofu Donburi and half a bowl of ramen. (@ Chinese Cuisine Eishocho) [URL]
ジャングルと化した裏庭に咲いている金木犀。よい香りが漂っています。  [URL],Blooming sweet osmanthus in the backyard turned jungle. A pleasant aroma wafts through the air. [URL]
ハーゲンダッツ食ったりウィスキー飲んだり ボダ勢は金持ちですね,"Eating Haagen-Dazs and drinking whiskey, the ""Bodas"" are wealthy, aren't they?"
[USER] [USER] [USER] 女子全員かf^_^;),[USER] [USER] [USER] are all women f^_^;)
[USER] [USER] 上島(竜兵)一族じゃないんですかね,"[USER] [USER], aren't you a member of the Ueshima (Ryuhei) family?"
[USER] はい、そうです(^O^)／ 写真は黄色のつぶつぶが鹿です。かなりわかりづらいですね^^;,"Yes, that's right (^O^)/ The photo is a deer with yellow spots. It's quite difficult to distinguish, isn't it? ^^;"
[USER] iPhone4sでアプリを使っていたのをアップグレードしたら、その後タイムラインがアップされなくなり非公開ツィートとでているのですが、どうすれば元に戻りますか？,"[ASSISTANT] If you upgraded from using an app on iPhone 4s and afterwards, your timeline stopped updating and started showing as private tweets, you may be wondering how to revert it back to normal."
ちょっと息抜き…  海は綺麗だし、潜水艦とか色々見れるし…  ホント呉は良いとこだわさ。 [URL],"A little break... The sea is beautiful, and you can see various things like submarines... Hiroshima is really a nice place. [URL]"
[USER] 最近死ぬほどの暑さで体力はもう限界ですね。（；＿；）,"[USER] The recent heat has been exhausting, haven't you reached your physical limit? (;_;)"
烏丸 veloceでお茶なう #NowPlaying Cool Blues - Charlie Parker,Having tea at Uramu Veloce #NowPlaying Cool Blues - Charlie Parker
かわいいものがたくさん。 @ ワッフリッシュワッフル  (明治神宮前駅) [URL],Lots of cute things. @ Wafflish Waffle (Meiji Jingu-mae Station) [URL]
[USER] いやいや、来年っすよ～流石に今年はきついっしょσ(^_^;)（笑）,"[TRANSLATOR] Oh no, no! It's for next year, you know~ This year has been tough indeed, right? (笑)"
アルカンシェルT ,Alkanshel T
あー、涼しい。 (@ 大森ふるさとの浜辺公園 w/ 2 others) [pic]: [URL],"Ah, it's cool. (@ Omori Furusato Beach Park w/ 2 others) [pic]: [URL]"
「黒乃塩」4品目  3種類の塩で焼きなすとズッキーニ  @ Okaz BAR [URL],"""Kurono Salt"" 4 items - Grilled eggplant and zucchini with 3 types of salt @ Okaz BAR [URL]"
有楽町でタイ料理、カオカームー ¥630 うまー！ [URL],"Thai cuisine in Yurakucho, Kaokamoo ¥630, delicious! [URL]"
夜行性やしフラッシュつけたら直ぐ逃げる(=o=;) [URL],It is nocturnal and will quickly run away if you turn on the flashlight (=o=;) [URL]
みどりスキスキ♬ 準備完了！  @ Ale House [URL],Midori loves skiing ♬ All set and ready! @ Ale House [URL]
きてる (@ 東京国際フォーラム (TOKYO INTERNATIONAL FORUM) w/ 2 others) [URL],Coming (@ Tokyo International Forum with 2 others) [URL]
あぁあ  今日も天気悪い(-｡-;。ホントは連休てヒラスズキ釣りに行く予定だったのにぃ。時化て中止。,"Ah, today's weather is bad (-｡-; My original plan was to go fishing for hirasuzuki during the long weekend. However, it got rough and it had to be canceled."
オクトーバーフェストやめて高円寺でいつものビア  @ 高円寺麦酒工房 [URL],Quit Oktoberfest and go to Koenji for the usual beer @ Koenji Beer Factory [URL]
