sentences,translated
御前崎ビルフィッシュトーナメントの大会本部艇に乗っています。 カジキ釣れていません！ 水温26℃風が冷たい。 [URL],I am on board the tournament headquarters boat for the Omaezaki Billfish Tournament. No marlin caught yet! The water temperature is 26°C and the wind is cold. [URL]
カラオケなう /// うた村のおねーさん安くしてくれたo(*'▽'*)/☆ﾟ'･:*,Karaoke now /// The lady in Utamura gave me a discount o(*'▽'*)/☆ﾟ'･:*
なんて悪夢…つらすぎ そして頭痛(′-ω-`)あーあ、 私は何をしてるんだろうか。,"What a nightmare... it's so painful and my head hurts (′-ω-`) Oh dear, what am I doing?"
[USER] いやー(*ToT)私も多分行くので連れがきると思うのだよ笑,"[ASSISTANT] Ohhh(*ToT) I also plan on going, so I think I'll bring a friend with me, haha."
[USER] A scalp is carefully. I am a Japanese and black hair. Any number of colors of gaga matches well. gaga is loved.,A scalp is delicate. I am Japanese with black hair. Gaga looks good with any number of colors. Gaga is loved.
[USER] ですね(^^)でも、15分毎に起こされるので、だんだん眠れなくなりますよ。ちなみに、4つが限界でした。,"I see (^ ^) However, I gradually become unable to sleep because I am woken up every 15 minutes. By the way, four times was my limit."
何故だか、ドイツ人から2人フォローされた(^_^;) 日本語のつぶやきがわからないであろう彼らが•••。不思議(ｰｰ;),"For some reason, I was followed by two Germans (^_^;) They probably won't understand my tweets in Japanese... It's strange (ｰｰ;)"
[USER] もはや浮浪者(笑)3時にBYE-BYEしたのに数分後呼び出しても来てくれた愛菜に感謝!夜明けの公園は凍死する。また誘われたら飲もー,"[Assistant] I'm thankful to Aina for coming even though I said bye-bye at 3 o'clock jokingly. The park at dawn is freezing. If I'm invited again, let's drink!"
遅くなってしまったーー。AX入場制限されてたら、卓ちゃんまで時間潰さなくては…(^｡^;),"I'm sorry I'm late. If there's a restriction for entering AX, we'll have to kill time until Taku-chan arrives... (^｡^;)"
サマソニ行きたい。802聴いてるとホンマに行きたくなってくる。,"I want to go to Summer Sonic. When I listen to 802, I really start to want to go."
やっぱり九州のが、ワンピース進んでる!!一ヶ月位違う!!今日のワンピース一ヶ月位前に九州のホテルで見た!!まっ、二回目でも号泣したけどね。,"As expected, One Piece is further ahead in Kyushu! It's about a month ahead! Today's episode of One Piece I saw at a hotel in Kyushu about a month ago. Well, even though it was my second time watching it, I still cried my eyes out."
[USER] 日本の電車は安全ですし、時間も正確ですから、快適に過ごしています。  N700は電源もあるので、電池切れを気にせずに、スマフォを使えるのもいいですよ♪,"[ASSISTANT] Trains in Japan are safe and punctual, so I can comfortably travel. The N700 also has power outlets, so it's great that I can use my smartphone without worrying about the battery running out♪"
現場に到着したものの、機材が来ていない…(-｡-; ボーッとして待つ。どうなる事やら、足利スーパービバ！,"I arrived at the scene, but the equipment hasn't arrived... (-｡-; I'm idly waiting. Who knows what will happen, Ashikaga Super Viva!"
湯上がりにビールと豚キムチをつまみにいただいてるなう♪(^_^) [URL],I'm currently enjoying a beer and pork kimchi as a snack after getting out of the bath ♪(^_^) [URL]
[USER] [USER] 個人的にはアグエロはシティでオッケーです。 マドリーには行って欲しくなかった。奇跡の残留が一番だったけど。 今Jリーグみてるけど 、赤嶺はいい選手だね。鹿島の田代と赤嶺だけだな。いいポストプレイヤーなら #Jリーグ,"Personally, I think Agüero is okay at City. I didn't want him to go to Madrid. It would have been a miracle if he stayed, but oh well. I'm currently watching the J-League, and Akamine is a good player, isn't he? Only Tashiro from Kashima and Akamine stand out. If you want a good post player, #JLeague."
８０２聴いてたら、ＴＵＢＥの「君となら」が流れた！ヤバイ！懐かしい！ＴＵＢＥの中でも１、２を争う名曲やと思うんです！,"I was listening to 802, and TUBE's ""Kimi to Nara"" came on! Wow! It's so nostalgic! I think it's one of TUBE's top 1 or 2 famous songs!"
[USER] セクハラ元知事を「理想のリーダー」だと言う無神経さが許せないの。,"[ASSISTANT] I cannot forgive the insensitivity of calling a former governor who engaged in sexual harassment an ""ideal leader."""
今朝の新聞に、大学にハローワークって見出しがあった。 大学で学問をする程の人達が自分の仕事を決めるのに国がそこまで段取りしなくちゃいけないのかな。 そこまで段取りしなくちゃ動けない連中なんて先が思いやられる,"In this morning's newspaper, there was a headline that said ""Hello Work at University"". I wonder if it's necessary for the government to make such arrangements for people who are studying at university and trying to decide their own careers. It's concerning to think about the future of those who can't take action without such arrangements."
これ家に欲しい★  @ Burger Mania | バーガーマニア [URL],I want this at home ★ @ Burger Mania | バーガーマニア [URL]
俺はバンドエイド、死んだばあちゃんはリバテープやった(^^)“[USER] あなたは【絆創膏】のことを何とよびますか？【カットバン】なら佐賀寄り、【リバテープ】なら熊本寄りらしいです。俺は【リバテープ】派。東京は【バンドエイド】なのか？”,"I am a band-aid, and my late grandmother used ""rivatēpu"" (adhesive tape) (^ ^) ""[User], what do you call a band-aid? If it's ""kattoban,"" it is closer to Saga, and if it's ""rivatēpu,"" it's closer to Kumamoto, apparently. I am in favor of ""rivatēpu."" So, is it ""band-aid"" in Tokyo?"""
[USER] 学校だよ・・・　　７組の化学の先生だよ～(^_^;,[Assistant] It's school... I'm the chemistry teacher of class 7~ (^_^;
そうだ祇園巡ってたらＵ字工事に出会った。沢山の人集りがあったな。旅行に来て初めて有名人に会えたo(^-^)o,I encountered a U-shaped construction while strolling around Gion. There was a large crowd of people there. It was the first time during my trip that I got to meet a celebrity. o(^-^)o
こんな時に出張で東京に来てて、台風で混乱してたけどやっと収まった感⁈もうこんな時間だし遊びに行けなかった（泣）,"I came to Tokyo on a business trip during this time, and it was chaotic due to the typhoon, but it finally settled down. Can't believe it's already this late, and I couldn't go out to have fun (crying)."
日本最後の夜は好物三昧！冬はおでんだよねーそしてアイス(^｡^)これは毎日だけど…あと少しで羽田空港へ！荷づくりはまだです。やらないと。ヤル気なし。,"The last night in Japan is all about enjoying my favorite foods! In winter, it's all about oden, and of course, ice cream (^｡^) I have it every day though... Just a little more and I'll be heading to Haneda Airport! I haven't packed yet. I need to do it. No motivation to do it."
[USER] こちらこそ、よろしくです！ 自分もサウスパーク好きです！,"[TRANSLATOR] Likewise, nice to meet you too! I'm also a fan of South Park!"
広報ながさきの取材で、長崎市外海地区の池島にいます。今は人が住んでいない炭坑住宅が、目の前に迫って来ます #長崎 #池島 [URL],"I am at Ikeshima in Nagasaki City's Kaigan district for a PR Nagasaki interview. Right now, abandoned coal mine houses, where no one currently resides, are looming right in front of me. #Nagasaki #Ikeshima [URL]"
寝起きすっぴんでバイトいったら感じ悪いけどこっちのほうがいいって言われたよ褒めてるのかい皆さんパスタいかがですか、本に集中するまえにご来店を！,"I was told that it looks bad to go to work without makeup right after waking up, but they said it's better this way. I wonder if they're complimenting me. How about everyone? Would you like some pasta? Please come to the store before you concentrate on your books!"
[USER] すぱしょ行こ（笑） 晶も会いたいですよー水曜から学校来るはず！,"[ASSISTANT] ""Let's go to the spa (laughs). I also want to see Akira. They should come to school from Wednesday!"""
貸してたPASMOカードが帰って来ないので、モバイルSuicaにしようと思ったかめんどくさくて結局PASMOカードに。帰りにデポジットの払い戻ししてもらうか。でも忘れそうだな。,"Since I didn't get my borrowed PASMO card back, I thought about switching to Mobile Suica, but it seemed troublesome, so I ended up sticking with the PASMO card. I wonder if I should ask for a refund of the deposit on my way back. But I'm likely to forget."
