sentences,translated
岩手に帰省中。 やくらい 薬師の湯  わさび丼 。  わさびの丼物と米粉95%のそば、茄子の一品、お新香付いて、500円！はバカ安！  わさびをおろし金で擦って、ダシ汁で溶いてご飯にかけて食べる。  鼻に強烈な刺激が突き抜けます(T^T) [URL],"I'm currently on a homecoming trip to Iwate. At Yakurai Yakushi-no-Yu, I had a wasabi-don. It's a bowl of rice topped with grated wasabi, soba made with 95% rice flour, one dish with eggplant, and pickled vegetables, all for only 500 yen! It's ridiculously cheap! You grate the wasabi with a grater, mix it with soup stock, and pour it over the rice to eat. It gives a powerful stimulation to the nose (T^T) [URL]"
クジラ、鮫、マンボウの串焼き 迷ってマンボウの串焼きに(^-^)  マンボウは変わった食感だ,"Grilled skewers of whale, shark, and sunfish. I was undecided, but I chose sunfish skewers. Sunfish has a unique texture."
[USER] さぁ、平野タイムだ　なーんオモロなかった　ハルヒの声にも客はビミョーなクウキ．．．,"[USER] Now, it's Hirano time. Nothing funny happened, the atmosphere around Haruhi's voice was kind of strange..."
よう呑んだし帰ろ?(^◇^;) (@ 京都駅 八条口) [URL],"I've had enough, so let's go home~ (^◇^;) (@ Kyoto Station, Hachijo Exit) [URL]"
[USER] トレイン組んで、一位取って！山の引きはかなり重要ですよね！先頭に4人は維持する事期待ｼﾃﾏｽ。,"[Assistant] Assemble the train and take first place! The drafting in the mountains is quite important, isn't it? I hope we can maintain a group of four at the front."
今日は制作に専念すると決めました。 cubaseでドープなのを作る決めた。,I have decided to dedicate myself to production today. I have decided to make something dope in Cubase.
警察へ！ RT [USER] 友達と電話してたら近所のメルヘンおじさんが来て、逃げたら後つけられてて家確認された。しかも折り紙買い損ねた！Wショック(⊃ Д `),"To the police! RT [USER] While I was on the phone with my friend, the neighborhood ""fantasy"" uncle showed up, and when I tried to run away, he followed me and checked my house. And I also missed buying origami! Double shock (⊃ Д `)"
[USER] まぢかぁ (｡-_-｡)ごめんね((((；ﾟДﾟ)))))))でもかわいいぞ＼(^o^)／,"[USER] Oops, my bad! I'm sorry((((；ﾟДﾟ))))))) But you're cute, you know＼(^o^)／"
買おうとしてるケースにradeonHD6870が入るか分からなくて不安,"I'm not sure if the Radeon HD6870 will fit in the case I'm trying to buy, and I'm feeling uncertain."
[USER] ５は面白かったですよね！４より好きです。新作楽しみだな〜！,"[ASSISTANT] Oh, yes! ""5"" was really interesting! I like it more than ""4."" I'm looking forward to the new release!"
[USER] あ！そうだったのー？(￣▽￣)プリクラとれるんだと思ってた（笑）ごめんちゃい！,"[ASSISTANT] Oh! Is that so? (￣▽￣) I thought you could take Purikura photos, haha. Sorry about that!"
車二台使って家族総出でコンビニだと‥！だうでもいいけどここどこだ。,"Using two cars, the whole family went out to the convenience store... Not that it matters, but where is this place?"
ソフトバンク株式会社　孫 正義　緊急記者会見  [URL]  #lv66459517  #nicolive 煽り文に「ジョブズ亡き今、孫正義は何を語るのか？」だってさ?。開発には関係ないだろうよ？語るべきはiPhoneの未来ではなく、回線品質。,"SoftBank Corporation, Masayoshi Son, Urgent Press Conference [URL] #lv66459517 #nicolive The provocative statement says, ""Now that Jobs is gone, what does Masayoshi Son have to say?"" It's unrelated to development, right? The focus should be on the future of the iPhone, not the network quality."
[USER] やっと見たけど、期待しすぎてたか...(>_<)まだ次もあるんかなぁー,"[USER] Finally watched it, but maybe I had too high expectations... (>_<) I wonder if there will be another one?"
[USER] うわーうわーー食べなひでぇ、あ、おいらガキぢゃないかw,"[USER] Wow, I can't believe how delicious it is! Oh, wait, I'm acting like a child, lol."
今朝の通勤にて徒歩中、今年になって初めて寒い感覚なく心地よかった。桜が待ち遠しい。 [URL],"During my morning commute on foot, for the first time this year, I didn't feel the cold and it was pleasant. I'm looking forward to cherry blossoms. [URL]"
3週間くらい骨盤ストレッチをサボったら、ウエストが戻った…またやりはじめて2日目。はよ戻れ?！,"Translate to English: 

After skipping pelvic stretching for about three weeks, my waist has gone back... It's the second day since I started again. Hurry up and come back!"
久喜なう( ´ ▽ ` )ﾉこれから乗り換えます＼(^o^)／実家までもう少し♪( ´▽｀),Just now in Hisaki ( ´ ▽ ` )ﾉ I'm about to transfer ＼(^o^)／ Just a little more until I reach my hometown ♪( ´▽｀)
昨日と今日の区別がつかないくらい毎日がのどかに過ぎていくような牧歌的な風景はいかにも幸せって感じがするけどそんな幸福は求めたくない,"The peaceful and idyllic scenery, where every day passes by without being able to distinguish between yesterday and today, feels genuinely happy. However, I don't want to seek such happiness."
今朝学校へ行く途中、グリンコートで蝉時雨が聞こえて、先月よりずっと夏らしい。暦の上では立秋を過ぎたけど、7月はかえって秋らしかった。,"On my way to school this morning, I heard the sound of cicadas in Grin Court and it felt much more like summer compared to last month. Although we have already passed the beginning of autumn according to the calendar, July felt more like autumn instead."
二匹目取れたので、逃がして帰宅へ 蚊が多いので痒い(>_<) 虫除けスプレー効かない [URL],"I was able to catch the second one, so I let it go and returned home. There are a lot of mosquitoes, so it's itchy (>_<). The insect repellent spray is not working [URL]."
インリン・オブザデッド #語尾にオブザデッドを付けるとゾンビ映画になる,"By adding ""obu za deddo"" to the end, it becomes a zombie movie."
流石のチャイナクオリティ 中国で2歳女児ひき逃げ、通行人ら相次ぎ無視に怒り殺到 [URL],"Impressive Chinese quality: 2-year-old girl in China hit-and-run, anger rises as passersby continue to ignore [URL]"
今晩も雪が静かに降ってます。高岡の今は35cmほどの積雪。明日の朝は除雪車が来ると思う。来たらみんなで雪かきです。,"It is snowing quietly again tonight. Currently, Takaoka has accumulated about 35cm of snow. I think the snowplow will come tomorrow morning. If it does, we will all shovel snow together."
長崎なう、将来につながるいい仕事に巡り会えました。来てよかった。  [URL],"I'm in Nagasaki now, and I have encountered a good job that will lead to a future. I'm glad I came. [URL]"
数ヵ月前から蔦田さんに、そして今よっしー、大杉さん、ゆみあさんにやろうとしていることが何か？今日の産廃ツアーで複数のラインが結び付いた。天才かもオレ……。,"What is Tsuruta-san, and now Yoshii, Osugi-san, and Yumia trying to do from a few months ago? Multiple lines connected during today's waste tour. I might be a genius..."
[USER] だからAppleに復帰する時に「年簿1ドル」で引き受けたんだ よ(＾ｰ^)ノ,"[USER] That's why I took on the role at Apple when I returned for a nominal fee of $1, you know (＾ｰ^)ノ"
[USER] 可愛い(*´∇｀*) ﾐﾆｰも寝かせてくれてありがと☆,"[USER] Thank you for letting Mini sleep, you're cute (*´∇｀*)☆"
「ケルト」「ラフラフ」「Sストリーム」Ustreamからのダウンロードが成功！ただQuickTimeで観れるようにするには変換が必要でこれまた時間がかかる。（−＿−；）しかし野望は少しずつ達成されようとしてる(￣ー￣),"""Celt"", ""Lafraf"", ""S Stream"" Download from Ustream was successful! However, it takes time to convert it to be able to watch it with QuickTime. (−＿−；) But little by little, the ambition is being achieved. (￣ー￣)"
[USER] 水ようかんは9/10までだそうな。他は毎月変わるんだと。,"[TRANSLATION] It seems that the availability of Mizu-yokan (a traditional Japanese sweet) will only last until September 10th. As for other flavors, they change every month."
ここｲｲ!! ゎｰｨ♪ヽ(*´∀`)ﾉ (@ カルコス 小牧店) [URL],Here it is!! It's great here! ♪ヽ(*´∀`)ﾉ (@ Calcos Komaki Store) [URL]
[USER] 鉄塊を売ってます。それは剣と言うには、あまりに大き過ぎた…,[I] am selling an iron lump. It was too large to be called a sword...
BECK'S COFFEE SHOP plus 高田馬場店?にいます。 (新宿区,"I am at Beck's Coffee Shop, Takadanobaba branch. (Shinjuku Ward)"
観てるドラマ、その１『家政婦のミタ』その2『ランナウェイ』その3『蜜の味?A Taste Of Honey?』その4『南極大陸』   （ハマってる順）。そろそろ◯◯大陸観るのやめたいな笑,"Drama I'm currently watching: 1. ""The Housekeeper Mi-ta"" 2. ""The Runaway"" 3. ""A Taste of Honey"" 4. ""Antarctica"" (in order of interest). I think I want to stop watching ◯◯ Continent soon, lol."
行きたいのですが…系列店でも参加出来ますか?!“[USER] ２０１１　クレーン忘年会開催！詳細をアップしました♪　みんなでパーッと騒ぎましょう！　 [URL],"I want to go, but can I also participate in the affiliated stores?! ""[USER] 2011 Crane Year-End Party! Details have been uploaded♪ Let's have a blast together! [URL]"""
今から嫌いな注射。試合に必要な血液検査です。(´･_･`)痛いし高いし嫌なことこの上無しであります。,"I hate injections from now on. It's a blood test necessary for the match. (´･_･`) It's painful, expensive, and absolutely unpleasant."
